i,label,score,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21
207,2,,2.3889269828796387,2.3889269828796387,2.3889269828796387,2.3889269828796387,2.3889269828796387,2.3889269828796387,2.3889269828796387,2.3889269828796387,2.3889269828796387,2.3889269828796387,2.3889269828796387,2.3889269828796387,2.3889269828796387,2.3889269828796387,2.3889269828796387,2.3889269828796387,2.3889269828796387,2.3889269828796387,2.3889269828796387,2.3889269828796387,2.3889269828796387,2.3889269828796387
278,7,,2.324591875076294,2.324591875076294,2.324591875076294,2.324591875076294,2.324591875076294,2.324591875076294,2.324591875076294,2.324591875076294,2.324591875076294,2.324591875076294,2.324591875076294,2.324591875076294,2.324591875076294,2.324591875076294,2.324591875076294,2.324591875076294,2.324591875076294,2.324591875076294,2.324591875076294,2.324591875076294,2.324591875076294,2.324591875076294
193,9,,2.351712465286255,2.351712465286255,2.351712465286255,2.351712465286255,2.351712465286255,2.351712465286255,2.351712465286255,2.351712465286255,2.351712465286255,2.351712465286255,2.351712465286255,2.351712465286255,2.351712465286255,2.351712465286255,2.351712465286255,2.351712465286255,2.351712465286255,2.351712465286255,2.351712465286255,2.351712465286255,2.351712465286255,2.351712465286255
175,4,,2.3284504413604736,2.3284504413604736,2.3284504413604736,2.3284504413604736,2.3284504413604736,2.3284504413604736,2.3284504413604736,2.3284504413604736,2.3284504413604736,2.3284504413604736,2.3284504413604736,2.3485987186431885,2.3485987186431885,2.3397388458251953,2.3397388458251953,2.3397388458251953,2.3397388458251953,2.3397388458251953,2.3397388458251953,2.3397388458251953,2.3397388458251953,2.3397388458251953
516,7,,2.3820037841796875,2.3820037841796875,2.3820037841796875,2.3820037841796875,2.3820037841796875,2.3820037841796875,2.3820037841796875,2.3820037841796875,2.3820037841796875,2.3820037841796875,2.3820037841796875,2.3820037841796875,2.3820037841796875,2.3820037841796875,2.3820037841796875,2.3820037841796875,2.3820037841796875,2.3820037841796875,2.3820037841796875,2.3820037841796875,2.3820037841796875,2.3820037841796875
407,2,,2.423785448074341,2.423785448074341,2.423785448074341,2.423785448074341,2.423785448074341,2.423785448074341,2.423785448074341,2.423785448074341,2.423785448074341,2.423785448074341,2.423785448074341,2.423785448074341,2.423785448074341,2.423785448074341,2.423785448074341,2.423785448074341,2.423785448074341,2.423785448074341,2.423785448074341,2.423785448074341,2.423785448074341,2.423785448074341
488,7,,2.4302127361297607,2.4302127361297607,2.4302127361297607,2.4302127361297607,2.4302127361297607,2.4302127361297607,2.4302127361297607,2.4302127361297607,2.4302127361297607,2.4302127361297607,2.4302127361297607,2.4302127361297607,2.4302127361297607,2.4302127361297607,2.4302127361297607,2.4302127361297607,2.4302127361297607,2.4302127361297607,2.4302127361297607,2.4302127361297607,2.4302127361297607,2.4302127361297607
424,9,,2.177460193634033,2.166306257247925,2.152949571609497,2.152949571609497,2.152949571609497,2.110747814178467,2.110747814178467,2.085205554962158,2.085205554962158,2.085205554962158,2.085205554962158,2.085205554962158,2.085205554962158,2.085205554962158,2.085205554962158,2.085205554962158,2.085205554962158,2.085205554962158,2.085205554962158,1.9099876880645752,1.9099876880645752,1.9099876880645752
423,9,,2.284827947616577,2.284827947616577,2.284827947616577,2.284827947616577,2.284827947616577,2.284827947616577,2.284827947616577,2.2134897708892822,2.2134897708892822,2.2134897708892822,2.2134897708892822,2.2134897708892822,2.2134897708892822,2.175920248031616,2.175920248031616,2.175920248031616,2.175920248031616,2.175920248031616,2.175920248031616,2.0678327083587646,2.0678327083587646,2.0678327083587646
522,5,,2.3463728427886963,2.3463728427886963,2.3463728427886963,2.3463728427886963,2.3463728427886963,2.3463728427886963,2.3463728427886963,2.3463728427886963,2.3463728427886963,2.3463728427886963,2.3463728427886963,2.3463728427886963,2.3463728427886963,2.3463728427886963,2.3463728427886963,2.3463728427886963,2.3463728427886963,2.3463728427886963,2.3463728427886963,2.3463728427886963,2.3463728427886963,2.3463728427886963
422,4,,2.293689012527466,2.293689012527466,2.293689012527466,2.293689012527466,2.293689012527466,2.293689012527466,2.293689012527466,2.293689012527466,2.293689012527466,2.293689012527466,2.293689012527466,2.293689012527466,2.293689012527466,2.293689012527466,2.293689012527466,2.293689012527466,2.293689012527466,2.293689012527466,2.293689012527466,2.293689012527466,2.442253828048706,2.447385311126709
70,5,,2.3102118968963623,2.3102118968963623,2.3102118968963623,2.3102118968963623,2.3102118968963623,2.332676410675049,2.3413681983947754,2.3413681983947754,2.3413681983947754,2.3413681983947754,2.3413681983947754,2.3413681983947754,2.3413681983947754,2.3413681983947754,2.3413681983947754,2.3413681983947754,2.3413681983947754,2.3413681983947754,2.3413681983947754,2.3413681983947754,2.3413681983947754,2.3413681983947754
129,6,,2.2787559032440186,2.2787559032440186,2.2787559032440186,2.2787559032440186,2.2787559032440186,2.2787559032440186,2.2787559032440186,2.2787559032440186,2.2787559032440186,2.2787559032440186,2.2787559032440186,2.2787559032440186,2.2787559032440186,2.2787559032440186,2.2787559032440186,2.2787559032440186,2.2787559032440186,2.2787559032440186,2.2787559032440186,2.2787559032440186,2.2787559032440186,2.2787559032440186
75,2,,2.370748996734619,2.370748996734619,2.370748996734619,2.370748996734619,2.370748996734619,2.361781358718872,2.3459057807922363,2.3459057807922363,2.3459057807922363,2.3459057807922363,2.3459057807922363,2.3459057807922363,2.3459057807922363,2.3459057807922363,2.3459057807922363,2.3459057807922363,2.3459057807922363,2.3459057807922363,2.3459057807922363,2.3459057807922363,2.3459057807922363,2.3459057807922363
507,7,,2.3413808345794678,2.3413808345794678,2.3413808345794678,2.3413808345794678,2.3413808345794678,2.3413808345794678,2.3413808345794678,2.3413808345794678,2.3413808345794678,2.3413808345794678,2.3413808345794678,2.3413808345794678,2.3413808345794678,2.3413808345794678,2.3413808345794678,2.3413808345794678,2.3413808345794678,2.3413808345794678,2.3413808345794678,2.3413808345794678,2.3413808345794678,2.3413808345794678
484,2,,2.3822014331817627,2.3822014331817627,2.3822014331817627,2.3822014331817627,2.3822014331817627,2.3822014331817627,2.3822014331817627,2.3822014331817627,2.3822014331817627,2.3822014331817627,2.3822014331817627,2.3822014331817627,2.3822014331817627,2.3822014331817627,2.3822014331817627,2.3822014331817627,2.3822014331817627,2.3822014331817627,2.3822014331817627,2.3822014331817627,2.3822014331817627,2.3822014331817627
155,4,,2.3381667137145996,2.3381667137145996,2.3381667137145996,2.3381667137145996,2.3381667137145996,2.3381667137145996,2.3381667137145996,2.3381667137145996,2.3381667137145996,2.3381667137145996,2.3381667137145996,2.3381667137145996,2.3381667137145996,2.3381667137145996,2.3381667137145996,2.3381667137145996,2.3381667137145996,2.3381667137145996,2.3381667137145996,2.3381667137145996,2.3381667137145996,2.3381667137145996
22,2,,2.267629384994507,2.267629384994507,2.267629384994507,2.27998685836792,2.27998685836792,2.274211883544922,2.256434202194214,2.2486674785614014,2.243316650390625,2.2418274879455566,2.2296500205993652,2.22367525100708,2.2050912380218506,2.190242052078247,2.1751463413238525,2.176128625869751,2.157763719558716,2.157707452774048,2.157707452774048,2.157707452774048,2.1081364154815674,2.0843515396118164
438,2,,2.2948849201202393,2.2948849201202393,2.2948849201202393,2.2948849201202393,2.2948849201202393,2.2948849201202393,2.2948849201202393,2.2948849201202393,2.212484359741211,2.2165186405181885,2.2095794677734375,2.207460880279541,2.193638563156128,2.1792545318603516,2.1664345264434814,2.1723384857177734,2.155895233154297,2.1618146896362305,2.1360561847686768,2.1360561847686768,2.114438772201538,2.0849781036376953
18,0,,2.2086594104766846,2.2086594104766846,2.2086594104766846,2.108320951461792,2.088188886642456,2.088188886642456,2.0675196647644043,2.064548969268799,2.0286049842834473,1.9991503953933716,1.9991503953933716,1.9991503953933716,1.9393012523651123,1.923996090888977,1.9101221561431885,1.8610928058624268,1.8610928058624268,1.8315720558166504,1.8025283813476562,1.7659344673156738,1.759533405303955,1.7191500663757324
30,3,,2.272329092025757,2.272329092025757,2.272329092025757,2.237173557281494,2.200284242630005,2.19510555267334,2.164724349975586,2.144564151763916,2.1317942142486572,2.1038568019866943,2.0903239250183105,2.0641400814056396,2.0237643718719482,1.998793363571167,1.9582215547561646,1.9195126295089722,1.9111350774765015,1.8746784925460815,1.8402738571166992,1.8067666292190552,1.7706530094146729,1.7372177839279175
10,8,,2.2480881214141846,2.2480881214141846,2.2480881214141846,2.123241424560547,2.1078357696533203,2.1078357696533203,2.1078357696533203,2.1078357696533203,2.1078357696533203,2.140026569366455,2.1403353214263916,2.153428077697754,2.1529853343963623,2.1578423976898193,2.1404969692230225,2.163679599761963,2.163679599761963,2.2097976207733154,2.202946901321411,2.1964662075042725,2.183911085128784,2.2088332176208496
32,5,,2.350708484649658,2.350708484649658,2.350708484649658,2.3585286140441895,2.3585286140441895,2.3641457557678223,2.3753626346588135,2.365462303161621,2.367459297180176,2.3740122318267822,2.370614767074585,2.386486768722534,2.3891279697418213,2.3830108642578125,2.3950846195220947,2.398773193359375,2.406114101409912,2.4182639122009277,2.4274160861968994,2.4160470962524414,2.4121456146240234,2.4067306518554688
48,7,,2.380916118621826,2.380916118621826,2.380916118621826,2.380916118621826,2.380916118621826,2.380916118621826,2.380916118621826,2.367358684539795,2.347104549407959,2.347104549407959,2.3107848167419434,2.3107848167419434,2.3107848167419434,2.2768759727478027,2.2590417861938477,2.229295253753662,2.2158279418945312,2.1843886375427246,2.14573073387146,2.151566982269287,2.1302998065948486,2.11629581451416
35,0,,2.2263360023498535,2.2263360023498535,2.2263360023498535,2.2263360023498535,2.1608824729919434,2.1608824729919434,2.1608824729919434,2.1345553398132324,2.127063512802124,2.1099298000335693,2.0943424701690674,2.0797157287597656,2.053032875061035,2.053032875061035,2.052908182144165,2.0226871967315674,2.0050952434539795,1.9885531663894653,1.963265061378479,1.9390662908554077,1.9372749328613281,1.8993659019470215
23,7,,2.3640451431274414,2.3640451431274414,2.3640451431274414,2.3886842727661133,2.3886842727661133,2.3667428493499756,2.353949785232544,2.3420329093933105,2.3209197521209717,2.3088765144348145,2.3009440898895264,2.2833096981048584,2.268167495727539,2.262939929962158,2.253263473510742,2.2303860187530518,2.2163665294647217,2.174790620803833,2.1740357875823975,2.1573777198791504,2.157674789428711,2.148301362991333
174,9,,2.260631561279297,2.260631561279297,2.260631561279297,2.260631561279297,2.260631561279297,2.260631561279297,2.260631561279297,2.260631561279297,2.260631561279297,2.260631561279297,2.260631561279297,2.260631561279297,2.260631561279297,2.260631561279297,2.260631561279297,2.260631561279297,2.260631561279297,2.260631561279297,2.260631561279297,2.0458550453186035,2.0057170391082764,2.0057170391082764
611,8,,2.1112453937530518,2.1039061546325684,2.044339656829834,1.9842182397842407,1.9842182397842407,1.9842182397842407,1.9842182397842407,1.9842182397842407,1.9842182397842407,1.9842182397842407,1.9842182397842407,1.9842182397842407,1.9842182397842407,1.9842182397842407,1.9842182397842407,1.9842182397842407,1.9842182397842407,1.9842182397842407,1.9842182397842407,1.9842182397842407,1.9842182397842407,1.9842182397842407
630,8,,2.1429197788238525,2.1167550086975098,2.0355215072631836,2.0355215072631836,2.0355215072631836,2.0355215072631836,2.0355215072631836,2.0355215072631836,2.0355215072631836,2.0355215072631836,2.0355215072631836,2.0355215072631836,2.0355215072631836,2.0355215072631836,2.0355215072631836,2.0355215072631836,2.0355215072631836,2.0355215072631836,2.0355215072631836,2.0355215072631836,2.0355215072631836,2.0355215072631836
622,8,,2.142587184906006,2.1214325428009033,2.0343291759490967,2.0343291759490967,2.0343291759490967,2.0343291759490967,2.0343291759490967,2.0343291759490967,2.0343291759490967,2.0343291759490967,2.0343291759490967,2.0343291759490967,2.0343291759490967,2.0343291759490967,2.0343291759490967,2.0343291759490967,2.0343291759490967,2.0343291759490967,2.0343291759490967,2.0343291759490967,2.0343291759490967,2.0343291759490967
655,8,,2.2000668048858643,2.136986255645752,2.116980791091919,2.116980791091919,2.116980791091919,2.116980791091919,2.116980791091919,2.116980791091919,2.116980791091919,2.116980791091919,2.116980791091919,2.116980791091919,2.116980791091919,2.116980791091919,2.116980791091919,2.116980791091919,2.116980791091919,2.116980791091919,2.116980791091919,2.116980791091919,2.116980791091919,2.116980791091919
615,8,,2.1738638877868652,2.1405811309814453,2.058750867843628,2.058750867843628,2.058750867843628,2.058750867843628,2.058750867843628,2.058750867843628,2.058750867843628,2.058750867843628,2.058750867843628,2.058750867843628,2.058750867843628,2.058750867843628,2.058750867843628,2.058750867843628,2.058750867843628,2.058750867843628,2.058750867843628,2.058750867843628,2.058750867843628,2.058750867843628
669,3,,2.190124273300171,2.1421353816986084,2.1253838539123535,2.1253838539123535,2.1253838539123535,2.1253838539123535,2.1253838539123535,2.1253838539123535,2.1253838539123535,2.1253838539123535,2.1253838539123535,2.1253838539123535,2.1253838539123535,2.1253838539123535,2.1253838539123535,2.1253838539123535,2.1253838539123535,2.1253838539123535,2.1253838539123535,2.1253838539123535,2.1253838539123535,2.1253838539123535
702,0,,2.1833672523498535,2.1564927101135254,2.1065845489501953,2.1065845489501953,2.1065845489501953,2.1065845489501953,2.1065845489501953,2.1065845489501953,2.1065845489501953,2.1065845489501953,2.1065845489501953,2.1065845489501953,2.1065845489501953,2.1065845489501953,2.1065845489501953,2.1065845489501953,2.1065845489501953,2.1065845489501953,2.1065845489501953,2.1065845489501953,2.1065845489501953,2.1065845489501953
637,0,,2.1870882511138916,2.1641757488250732,2.1078028678894043,2.1078028678894043,2.1078028678894043,2.1078028678894043,2.1078028678894043,2.1078028678894043,2.1078028678894043,2.1078028678894043,2.1078028678894043,2.1078028678894043,2.1078028678894043,2.1078028678894043,2.1078028678894043,2.1078028678894043,2.1078028678894043,2.1078028678894043,2.1078028678894043,2.1078028678894043,2.1078028678894043,2.1078028678894043
705,6,,2.1723508834838867,2.168274164199829,2.1647934913635254,2.1647934913635254,2.1647934913635254,2.1647934913635254,2.1647934913635254,2.1647934913635254,2.1647934913635254,2.1647934913635254,2.1647934913635254,2.1647934913635254,2.1647934913635254,2.1647934913635254,2.1647934913635254,2.1647934913635254,2.1647934913635254,2.1647934913635254,2.1647934913635254,2.1647934913635254,2.1647934913635254,2.1647934913635254
618,3,,2.1746325492858887,2.1709179878234863,2.1632325649261475,2.1632325649261475,2.1632325649261475,2.1632325649261475,2.1632325649261475,2.1632325649261475,2.1632325649261475,2.1632325649261475,2.1632325649261475,2.1632325649261475,2.1632325649261475,2.1632325649261475,2.1632325649261475,2.1632325649261475,2.1632325649261475,2.1632325649261475,2.1632325649261475,2.1632325649261475,2.1632325649261475,2.1632325649261475
706,6,,2.203098773956299,2.1832189559936523,2.1698193550109863,2.1698193550109863,2.1698193550109863,2.1698193550109863,2.1698193550109863,2.1698193550109863,2.1698193550109863,2.1698193550109863,2.1698193550109863,2.1698193550109863,2.1698193550109863,2.1698193550109863,2.1698193550109863,2.1698193550109863,2.1698193550109863,2.1698193550109863,2.1698193550109863,2.1698193550109863,2.1698193550109863,2.1698193550109863
660,3,,2.2007431983947754,2.187279462814331,2.178180694580078,2.178180694580078,2.178180694580078,2.178180694580078,2.178180694580078,2.178180694580078,2.178180694580078,2.178180694580078,2.178180694580078,2.178180694580078,2.178180694580078,2.178180694580078,2.178180694580078,2.178180694580078,2.178180694580078,2.178180694580078,2.178180694580078,2.178180694580078,2.178180694580078,2.178180694580078
708,8,,2.204150438308716,2.204150438308716,2.204150438308716,2.204150438308716,2.204150438308716,2.204150438308716,2.204150438308716,2.204150438308716,2.204150438308716,2.204150438308716,2.204150438308716,2.204150438308716,2.204150438308716,2.204150438308716,2.204150438308716,2.204150438308716,2.204150438308716,2.204150438308716,2.204150438308716,2.204150438308716,2.204150438308716,2.204150438308716
678,0,,2.205989360809326,2.205989360809326,2.205989360809326,2.205989360809326,2.205989360809326,2.205989360809326,2.205989360809326,2.205989360809326,2.205989360809326,2.205989360809326,2.205989360809326,2.205989360809326,2.205989360809326,2.205989360809326,2.205989360809326,2.205989360809326,2.205989360809326,2.205989360809326,2.205989360809326,2.205989360809326,2.205989360809326,2.205989360809326
693,8,,2.2136282920837402,2.2136282920837402,2.2136282920837402,2.2136282920837402,2.2136282920837402,2.2136282920837402,2.2136282920837402,2.2136282920837402,2.2136282920837402,2.2136282920837402,2.2136282920837402,2.2136282920837402,2.2136282920837402,2.2136282920837402,2.2136282920837402,2.2136282920837402,2.2136282920837402,2.2136282920837402,2.2136282920837402,2.2136282920837402,2.2136282920837402,2.2136282920837402
590,0,,2.225630283355713,2.225630283355713,2.225630283355713,2.225630283355713,2.225630283355713,2.225630283355713,2.225630283355713,2.225630283355713,2.225630283355713,2.225630283355713,2.225630283355713,2.225630283355713,2.225630283355713,2.225630283355713,2.225630283355713,2.225630283355713,2.225630283355713,2.225630283355713,2.225630283355713,2.225630283355713,2.225630283355713,2.225630283355713
696,9,,2.2265663146972656,2.2265663146972656,2.2265663146972656,2.2265663146972656,2.2265663146972656,2.2265663146972656,2.2265663146972656,2.2265663146972656,2.2265663146972656,2.2265663146972656,2.2265663146972656,2.2265663146972656,2.2265663146972656,2.2265663146972656,2.2265663146972656,2.2265663146972656,2.2265663146972656,2.2265663146972656,2.2265663146972656,2.2265663146972656,2.2265663146972656,2.2265663146972656
575,6,,2.2298359870910645,2.2298359870910645,2.2298359870910645,2.2298359870910645,2.2298359870910645,2.2298359870910645,2.2298359870910645,2.2298359870910645,2.2298359870910645,2.2298359870910645,2.2298359870910645,2.2298359870910645,2.2298359870910645,2.2298359870910645,2.2298359870910645,2.2298359870910645,2.2298359870910645,2.2298359870910645,2.2298359870910645,2.2298359870910645,2.2298359870910645,2.2298359870910645
587,8,,2.230546712875366,2.230546712875366,2.230546712875366,2.230546712875366,2.230546712875366,2.230546712875366,2.230546712875366,2.230546712875366,2.230546712875366,2.230546712875366,2.230546712875366,2.230546712875366,2.230546712875366,2.230546712875366,2.230546712875366,2.230546712875366,2.230546712875366,2.230546712875366,2.230546712875366,2.230546712875366,2.230546712875366,2.230546712875366
684,3,,2.2315075397491455,2.2315075397491455,2.2315075397491455,2.2315075397491455,2.2315075397491455,2.2315075397491455,2.2315075397491455,2.2315075397491455,2.2315075397491455,2.2315075397491455,2.2315075397491455,2.2315075397491455,2.2315075397491455,2.2315075397491455,2.2315075397491455,2.2315075397491455,2.2315075397491455,2.2315075397491455,2.2315075397491455,2.2315075397491455,2.2315075397491455,2.2315075397491455
643,6,,2.237809658050537,2.237809658050537,2.237809658050537,2.237809658050537,2.237809658050537,2.237809658050537,2.237809658050537,2.237809658050537,2.237809658050537,2.237809658050537,2.237809658050537,2.237809658050537,2.237809658050537,2.237809658050537,2.237809658050537,2.237809658050537,2.237809658050537,2.237809658050537,2.237809658050537,2.237809658050537,2.237809658050537,2.237809658050537
567,0,,2.2423930168151855,2.2423930168151855,2.2423930168151855,2.2423930168151855,2.2423930168151855,2.2423930168151855,2.2423930168151855,2.2423930168151855,2.2423930168151855,2.2423930168151855,2.2423930168151855,2.2423930168151855,2.2423930168151855,2.2423930168151855,2.2423930168151855,2.2423930168151855,2.2423930168151855,2.2423930168151855,2.2423930168151855,2.2423930168151855,2.2423930168151855,2.2423930168151855
683,5,,2.2462916374206543,2.2462916374206543,2.2462916374206543,2.2462916374206543,2.2462916374206543,2.2462916374206543,2.2462916374206543,2.2462916374206543,2.2462916374206543,2.2462916374206543,2.2462916374206543,2.2462916374206543,2.2462916374206543,2.2462916374206543,2.2462916374206543,2.2462916374206543,2.2462916374206543,2.2462916374206543,2.2462916374206543,2.2462916374206543,2.2462916374206543,2.2462916374206543
577,0,,2.2497880458831787,2.2497880458831787,2.2497880458831787,2.2497880458831787,2.2497880458831787,2.2497880458831787,2.2497880458831787,2.2497880458831787,2.2497880458831787,2.2497880458831787,2.2497880458831787,2.2497880458831787,2.2497880458831787,2.2497880458831787,2.2497880458831787,2.2497880458831787,2.2497880458831787,2.2497880458831787,2.2497880458831787,2.2497880458831787,2.2497880458831787,2.2497880458831787
695,9,,2.250077724456787,2.250077724456787,2.250077724456787,2.250077724456787,2.250077724456787,2.250077724456787,2.250077724456787,2.250077724456787,2.250077724456787,2.250077724456787,2.250077724456787,2.250077724456787,2.250077724456787,2.250077724456787,2.250077724456787,2.250077724456787,2.250077724456787,2.250077724456787,2.250077724456787,2.250077724456787,2.250077724456787,2.250077724456787
698,6,,2.2531933784484863,2.2531933784484863,2.2531933784484863,2.2531933784484863,2.2531933784484863,2.2531933784484863,2.2531933784484863,2.2531933784484863,2.2531933784484863,2.2531933784484863,2.2531933784484863,2.2531933784484863,2.2531933784484863,2.2531933784484863,2.2531933784484863,2.2531933784484863,2.2531933784484863,2.2531933784484863,2.2531933784484863,2.2531933784484863,2.2531933784484863,2.2531933784484863
640,6,,2.253878116607666,2.253878116607666,2.253878116607666,2.253878116607666,2.253878116607666,2.253878116607666,2.253878116607666,2.253878116607666,2.253878116607666,2.253878116607666,2.253878116607666,2.253878116607666,2.253878116607666,2.253878116607666,2.253878116607666,2.253878116607666,2.253878116607666,2.253878116607666,2.253878116607666,2.253878116607666,2.253878116607666,2.253878116607666
699,3,,2.2555761337280273,2.2555761337280273,2.2555761337280273,2.2555761337280273,2.2555761337280273,2.2555761337280273,2.2555761337280273,2.2555761337280273,2.2555761337280273,2.2555761337280273,2.2555761337280273,2.2555761337280273,2.2555761337280273,2.2555761337280273,2.2555761337280273,2.2555761337280273,2.2555761337280273,2.2555761337280273,2.2555761337280273,2.2555761337280273,2.2555761337280273,2.2555761337280273
634,0,,2.258810043334961,2.258810043334961,2.258810043334961,2.258810043334961,2.258810043334961,2.258810043334961,2.258810043334961,2.258810043334961,2.258810043334961,2.258810043334961,2.258810043334961,2.258810043334961,2.258810043334961,2.258810043334961,2.258810043334961,2.258810043334961,2.258810043334961,2.258810043334961,2.258810043334961,2.258810043334961,2.258810043334961,2.258810043334961
686,8,,2.260917901992798,2.260917901992798,2.260917901992798,2.260917901992798,2.260917901992798,2.260917901992798,2.260917901992798,2.260917901992798,2.260917901992798,2.260917901992798,2.260917901992798,2.260917901992798,2.260917901992798,2.260917901992798,2.260917901992798,2.260917901992798,2.260917901992798,2.260917901992798,2.260917901992798,2.260917901992798,2.260917901992798,2.260917901992798
664,1,,2.265190839767456,2.265190839767456,2.265190839767456,2.265190839767456,2.265190839767456,2.265190839767456,2.265190839767456,2.265190839767456,2.265190839767456,2.265190839767456,2.265190839767456,2.265190839767456,2.265190839767456,2.265190839767456,2.265190839767456,2.265190839767456,2.265190839767456,2.265190839767456,2.265190839767456,2.265190839767456,2.265190839767456,2.265190839767456
599,9,,2.2659339904785156,2.2659339904785156,2.2659339904785156,2.2659339904785156,2.2659339904785156,2.2659339904785156,2.2659339904785156,2.2659339904785156,2.2659339904785156,2.2659339904785156,2.2659339904785156,2.2659339904785156,2.2659339904785156,2.2659339904785156,2.2659339904785156,2.2659339904785156,2.2659339904785156,2.2659339904785156,2.2659339904785156,2.2659339904785156,2.2659339904785156,2.2659339904785156
612,9,,2.266510486602783,2.266510486602783,2.266510486602783,2.266510486602783,2.266510486602783,2.266510486602783,2.266510486602783,2.266510486602783,2.266510486602783,2.266510486602783,2.266510486602783,2.266510486602783,2.266510486602783,2.266510486602783,2.266510486602783,2.266510486602783,2.266510486602783,2.266510486602783,2.266510486602783,2.266510486602783,2.266510486602783,2.266510486602783
564,9,,2.2666149139404297,2.2666149139404297,2.2666149139404297,2.2666149139404297,2.2666149139404297,2.2666149139404297,2.2666149139404297,2.2666149139404297,2.2666149139404297,2.2666149139404297,2.2666149139404297,2.2666149139404297,2.2666149139404297,2.2666149139404297,2.2666149139404297,2.2666149139404297,2.2666149139404297,2.2666149139404297,2.2666149139404297,2.2666149139404297,2.2666149139404297,2.2666149139404297
707,0,,2.2666962146759033,2.2666962146759033,2.2666962146759033,2.2666962146759033,2.2666962146759033,2.2666962146759033,2.2666962146759033,2.2666962146759033,2.2666962146759033,2.2666962146759033,2.2666962146759033,2.2666962146759033,2.2666962146759033,2.2666962146759033,2.2666962146759033,2.2666962146759033,2.2666962146759033,2.2666962146759033,2.2666962146759033,2.2666962146759033,2.2666962146759033,2.2666962146759033
581,1,,2.267371654510498,2.267371654510498,2.267371654510498,2.267371654510498,2.267371654510498,2.267371654510498,2.267371654510498,2.267371654510498,2.267371654510498,2.267371654510498,2.267371654510498,2.267371654510498,2.267371654510498,2.267371654510498,2.267371654510498,2.267371654510498,2.267371654510498,2.267371654510498,2.267371654510498,2.267371654510498,2.267371654510498,2.267371654510498
603,1,,2.269423007965088,2.269423007965088,2.269423007965088,2.269423007965088,2.269423007965088,2.269423007965088,2.269423007965088,2.269423007965088,2.269423007965088,2.269423007965088,2.269423007965088,2.269423007965088,2.269423007965088,2.269423007965088,2.269423007965088,2.269423007965088,2.269423007965088,2.269423007965088,2.269423007965088,2.269423007965088,2.269423007965088,2.269423007965088
576,0,,2.2694272994995117,2.2694272994995117,2.2694272994995117,2.2694272994995117,2.2694272994995117,2.2694272994995117,2.2694272994995117,2.2694272994995117,2.2694272994995117,2.2694272994995117,2.2694272994995117,2.2694272994995117,2.2694272994995117,2.2694272994995117,2.2694272994995117,2.2694272994995117,2.2694272994995117,2.2694272994995117,2.2694272994995117,2.2694272994995117,2.2694272994995117,2.2694272994995117
578,6,,2.27209734916687,2.27209734916687,2.27209734916687,2.27209734916687,2.27209734916687,2.27209734916687,2.27209734916687,2.27209734916687,2.27209734916687,2.27209734916687,2.27209734916687,2.27209734916687,2.27209734916687,2.27209734916687,2.27209734916687,2.27209734916687,2.27209734916687,2.27209734916687,2.27209734916687,2.27209734916687,2.27209734916687,2.27209734916687
679,0,,2.272538423538208,2.272538423538208,2.272538423538208,2.272538423538208,2.272538423538208,2.272538423538208,2.272538423538208,2.272538423538208,2.272538423538208,2.272538423538208,2.272538423538208,2.272538423538208,2.272538423538208,2.272538423538208,2.272538423538208,2.272538423538208,2.272538423538208,2.272538423538208,2.272538423538208,2.272538423538208,2.272538423538208,2.272538423538208
596,6,,2.2787017822265625,2.2787017822265625,2.2787017822265625,2.2787017822265625,2.2787017822265625,2.2787017822265625,2.2787017822265625,2.2787017822265625,2.2787017822265625,2.2787017822265625,2.2787017822265625,2.2787017822265625,2.2787017822265625,2.2787017822265625,2.2787017822265625,2.2787017822265625,2.2787017822265625,2.2787017822265625,2.2787017822265625,2.2787017822265625,2.2787017822265625,2.2787017822265625
569,6,,2.2789063453674316,2.2789063453674316,2.2789063453674316,2.2789063453674316,2.2789063453674316,2.2789063453674316,2.2789063453674316,2.2789063453674316,2.2789063453674316,2.2789063453674316,2.2789063453674316,2.2789063453674316,2.2789063453674316,2.2789063453674316,2.2789063453674316,2.2789063453674316,2.2789063453674316,2.2789063453674316,2.2789063453674316,2.2789063453674316,2.2789063453674316,2.2789063453674316
662,3,,2.283485174179077,2.283485174179077,2.283485174179077,2.283485174179077,2.283485174179077,2.283485174179077,2.283485174179077,2.283485174179077,2.283485174179077,2.283485174179077,2.283485174179077,2.283485174179077,2.283485174179077,2.283485174179077,2.283485174179077,2.283485174179077,2.283485174179077,2.283485174179077,2.283485174179077,2.283485174179077,2.283485174179077,2.283485174179077
605,1,,2.2879655361175537,2.2879655361175537,2.2879655361175537,2.2879655361175537,2.2879655361175537,2.2879655361175537,2.2879655361175537,2.2879655361175537,2.2879655361175537,2.2879655361175537,2.2879655361175537,2.2879655361175537,2.2879655361175537,2.2879655361175537,2.2879655361175537,2.2879655361175537,2.2879655361175537,2.2879655361175537,2.2879655361175537,2.2879655361175537,2.2879655361175537,2.2879655361175537
